Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stat_Vola(22)_1d,stat_market_index_change(t_1)_ratio_1d,stat_vix_change(t_1)_ratio_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_ATR_1d
2019-02-07 09:30:00-05:00,81.25,81.2770004272461,79.64550018310547,80.71849822998047,92532000,0.0,0.0,,-0.0022244379802809355,-0.012202927688332643,-0.003576283173412076,0.0004958927359752785,-0.0014537017200637603,
2019-02-08 09:30:00-05:00,79.30000305175781,79.42949676513672,78.33799743652344,79.41100311279297,113150000,0.0,0.0,,-0.009357140143940179,0.06436935743992156,-7.634638101372548e-05,0.006610035666562597,-0.008161957345110271,
2019-02-11 09:30:00-05:00,80.04900360107422,80.4645004272461,79.30000305175781,79.55000305175781,66346000,0.0,0.0,,0.0006762010869560964,-0.03970681361522943,0.003283890848968518,0.00426844954849348,0.0005047785731955301,
2019-02-12 09:30:00-05:00,80.19999694824219,81.97000122070312,79.94400024414062,81.90049743652344,97172000,0.0,0.0,,0.0007091030986317026,0.015903307617898044,-0.0051000619783067025,-0.003923580507586788,0.008357706634991802,
2019-02-13 09:30:00-05:00,82.3499984741211,82.81900024414062,81.85549926757812,82.0,71206000,0.0,0.0,,0.0128902247439735,-0.03381339717118825,0.0016832067114576077,-0.002543891971319545,0.012672978082344244,
2019-02-14 09:30:00-05:00,81.2249984741211,81.8949966430664,80.3030014038086,81.13249969482422,82410000,0.0,0.0,,0.003023994668760688,0.014257894297040163,0.001222195016748806,-0.0037837441810818495,0.0030619354695353707,
2019-02-15 09:30:00-05:00,81.39299774169922,81.44550323486328,80.2249984741211,80.39749908447266,86878000,0.0,0.0,,-0.002651641555101225,0.036421706627348005,-0.0007628928614200614,0.005697630800822084,0.0014064344872262158,
2019-02-19 09:30:00-05:00,80.05000305175781,81.69999694824219,80.02799987792969,81.37899780273438,73634000,0.0,0.0,,0.01087875260858695,-0.08076445877921923,0.0063367891650625285,0.0015600345376181046,0.015623492746339895,
2019-02-20 09:30:00-05:00,81.5,81.74649810791016,80.50599670410156,81.1050033569336,66752000,0.0,0.0,,0.0014987433214488366,-0.002012054545821984,0.016690691455494733,0.0025415279057889872,0.0033264111538156005,
2019-02-21 09:30:00-05:00,80.99250030517578,81.1780014038086,80.04550170898438,80.97200012207031,69668000,0.0,0.0,,0.0017771107537685182,-0.05779567540746344,0.002387936199154339,-0.002861902363549329,0.004566656468748986,
2019-02-22 09:30:00-05:00,81.17500305175781,81.74700164794922,81.05850219726562,81.5780029296875,61924000,0.0,0.0,,-0.003526436790880272,0.03138370656326539,-0.014739855660243828,-0.008939153897029817,-0.0038630206362465502,
2019-02-25 09:30:00-05:00,82.07250213623047,82.7300033569336,81.51950073242188,81.6500015258789,63690000,0.0,0.0,,0.006411102394986878,-0.0656984651977136,0.004306725479316098,0.005957893654965352,0.009209488315790049,
2019-02-26 09:30:00-05:00,81.29900360107422,81.99949645996094,80.80650329589844,81.81999969482422,53316000,0.0,0.0,,0.0012318625699112573,0.0991857979190276,-0.0024826413474535736,-0.0029611633521668956,-0.0007861338276149432,
2019-02-27 09:30:00-05:00,81.40899658203125,82.09049987792969,80.75499725341797,82.05449676513672,62976000,0.0,0.0,,-0.0007904570968998437,0.021548800444713967,-0.0006034005682129528,0.004949953264282714,-0.007131172202565317,
2019-02-28 09:30:00-05:00,81.76249694824219,82.5885009765625,81.69149780273438,81.99150085449219,60518000,0.0,0.0,,-0.0005440493877303387,-0.030982219160517688,-0.005584502717080109,-0.011328983480649257,0.0022631465397831008,
2019-03-01 09:30:00-05:00,82.75650024414062,83.71299743652344,82.55000305175781,83.58650207519531,99498000,0.0,0.0,,-0.0028255083152146643,0.005442171751297131,-0.003718526618591955,-0.0034046447645192934,-0.0034787007559163863,1.2994604712155835
2019-03-04 09:30:00-05:00,84.25,85.47149658203125,83.71800231933594,84.80850219726562,123348000,0.0,0.0,,0.00689532059343434,-0.08186739242272834,-0.012492400825778516,-0.009242652757055714,0.008942886854525822,1.344388323183943
2019-03-05 09:30:00-05:00,85.14749908447266,85.38999938964844,84.45050048828125,84.62149810791016,73630000,0.0,0.0,,-0.003880558492514008,0.0781135183091417,-0.008947836599417225,0.00783731500310103,-0.008932886132290707,1.399990989119801
2019-03-06 09:30:00-05:00,84.79850006103516,84.88749694824219,83.41400146484375,83.44750213623047,79920000,0.0,0.0,,-0.001131532823106185,0.007518773466629547,-0.0021793654434236753,0.0020906399550693067,-0.004544706479247984,1.3540712301002489
2019-03-07 09:30:00-05:00,83.36849975585938,83.48750305175781,81.02549743652344,81.29750061035156,99140000,0.0,0.0,,-0.006524098653592381,0.0678426062094939,0.0022621095273498426,0.0036715514608209876,-0.020060245887284167,1.3656524475538274
2019-03-08 09:30:00-05:00,80.20050048828125,81.13600158691406,79.32849884033203,81.04000091552734,93340000,0.0,0.0,,-0.00812571755868352,0.05400256631702249,-0.0008560787337824616,0.006484711615585281,-0.008582619869100139,1.4693232957556959
2019-03-11 09:30:00-04:00,81.30599975585938,83.614501953125,81.30049896240234,83.53099822998047,77528000,0.0,0.0,,-0.0021316888487414865,-0.03254978363837502,0.01028193696045121,0.004212920993245772,-0.001148572812554094,1.5155045272972216
2019-03-12 09:30:00-04:00,83.44999694824219,84.2135009765625,83.04900360107422,83.65499877929688,72290000,0.0,0.0,,0.014666041867757107,-0.10716507134672604,-0.006322244542694699,-0.0029612229572820725,0.017741214756336277,1.6113665296582096
2019-03-13 09:30:00-04:00,84.1500015258789,85.0,83.96749877929688,84.54049682617188,71040000,0.0,0.0,0.21668471614980112,0.0029533182046204143,-0.03907881848735939,0.005819366632410894,0.007012469945328226,0.0006133148913280984,1.5716731080525386
2019-03-14 09:30:00-04:00,84.55999755859375,85.0999984741211,84.21700286865234,84.31099700927734,58932000,0.0,0.0,0.2089381638749176,0.006949583813841809,-0.026143834305291547,0.008639937321609947,-0.0018842300123381728,0.0039036855653031832,1.5518831281017509
2019-03-15 09:30:00-04:00,85.1500015258789,85.94000244140625,84.65650177001953,85.61799621582031,151018000,0.0,0.0,0.2097858157065603,-0.0008680223820187738,0.006711420851004624,-0.010783920142208414,-0.007223159388423217,-0.004010585787330712,1.4943975149946658
2019-03-18 09:30:00-04:00,85.63500213623047,87.5,85.63150024414062,87.10749816894531,108582000,0.0,0.0,0.19294932788631838,0.00498490290027398,-0.04592591744882091,0.006494529345526967,0.006614258972985176,0.0025167292901553395,1.505800507134121
2019-03-19 09:30:00-04:00,87.67549896240234,89.20800018310547,87.67549896240234,88.09249877929688,127284000,0.0,0.0,0.19972246580712416,0.0037059469012648005,0.017080765921899888,-0.0011522506865400128,-0.000575021738115078,0.006687960649348623,1.5372518780338638
2019-03-20 09:30:00-04:00,88.49700164794922,89.9749984741211,88.35150146484375,89.8635025024414,125312000,0.0,0.0,0.19579286770918647,-0.0001305615560248663,0.0351145057062483,0.0036145128011881855,-0.0022188572926918892,-0.005716408771191062,1.583774410879493
2019-03-21 09:30:00-04:00,89.81300354003906,91.1875,89.36399841308594,90.96299743652344,115356000,0.0,0.0,0.19764127483989544,-0.0029443536044478913,0.025811166442818223,-0.0034482758620689724,0.010460150126264445,-0.007607737753285715,1.608175584165971
2019-03-22 09:30:00-04:00,90.50849914550781,90.9489974975586,88.15550231933594,88.2385025024414,127260000,0.0,0.0,0.19765291191043502,0.010852481049954399,-0.020129384330890843,0.004306017367118331,0.0022009099518489617,0.012474402896412995,1.6255857886593885
2019-03-25 09:30:00-04:00,87.8895034790039,89.13400268554688,87.375,88.71299743652344,102076000,0.0,0.0,0.22933504230813856,-0.018974501239482744,0.20909753513324247,0.004211009955445988,0.015535036623201659,-0.03615567552600485,1.720256761967944
2019-03-26 09:30:00-04:00,89.6500015258789,90.28849792480469,88.66799926757812,89.18800354003906,97318000,0.0,0.0,0.22851488611545423,-0.000839020658475631,-0.009101918852961188,0.007853041338708122,0.0016014423275885203,0.004608439494615091,1.723333630688553
2019-03-27 09:30:00-04:00,89.20649719238281,89.375,87.28399658203125,88.28500366210938,86496000,0.0,0.0,0.22826762124261513,0.007182725862306283,-0.10104100589339193,-0.005749281674539808,-0.000719153064361211,0.010119944173281992,1.7152320334641658
2019-03-28 09:30:00-04:00,88.5,88.89649963378906,87.67350006103516,88.6709976196289,60860000,0.0,0.0,0.23315238955183812,-0.0046443248906916645,0.032016301334052644,-0.003347808149277376,0.00920204297901539,-0.0038870435264042325,1.7446201277422608
2019-03-29 09:30:00-04:00,89.3290023803711,89.64299774169922,88.83149719238281,89.0374984741211,66416000,0.0,0.0,0.23309513013277297,0.003589481529391092,-0.04752470834876099,-0.015344663876106557,0.0034886634300379527,0.008454698227152502,1.7041002289344003
2019-04-01 09:30:00-04:00,90.00550079345703,90.78350067138672,89.9365005493164,90.70950317382812,84776000,0.0,0.0,0.23307594702846723,0.0067342800173637585,-0.049896067345927775,0.0024809668558956055,-0.0009479318834295647,0.0030226139809992336,1.6475834668126366
2019-04-02 09:30:00-04:00,90.5510025024414,91.0,90.25599670410156,90.6989974975586,68962000,0.0,0.0,0.23779699691876155,0.011568600124275408,-0.022611263220579714,-0.0035575990610499097,-0.01420419256461769,0.010599236535313139,1.655137624962494
